,sets,result,averaging,vol_cors,open_cors,vol_avg1,vol_std1,vol_avg2,vol_std2,open_avg1,open_std1,open_avg2,open_avg22
8524,"['FIS', 'HRB']",-17.2,-13.69,0.538197342,0.524596174,1877912.939,2013405.125,2207353.557,3219557.727,36.33356511,75.02512911,6.369104421,24.3637346
8525,"['ALB', 'ANTM']",-17.22,50.42,0.479713933,0.779994903,958011.0016,1217220.024,1269269.296,2045862.296,22.03766976,74.74643625,82.06004705,159.2342472
8526,"['OXY', 'JNJ']",-17.22,-41.32,0.536158046,0.143242584,10176946.48,7754427.744,4488667.441,8529505.761,22.06239669,70.87286616,28.11745955,107.4119746
8527,"['FFIV', 'AAP']",-17.24,-4.42,0.495186127,0.78998911,1163539.334,1268971.077,846585.1298,1085332.857,25.8461014,122.2284981,37.87357969,123.5511442
8528,"['JKHY', 'DOV']",-17.26,13.26,0.546875863,0.953369514,492931.9498,424392.213,973672.1558,1703865.677,45.07604693,86.80479933,22.26041752,66.18802428
8529,"['DIS', 'COTY']",-17.27,-84.54,0.45894385,0.26485203,5988319.064,9201194.239,7845439.929,5649480.189,31.7534765,90.942805,7.005532128,16.67272202
8530,"['MS', 'CMA']",-17.28,13.42,0.769882287,0.897248426,8667412.302,14291156.18,1208942.487,2158126.818,12.11689802,35.22417164,20.07939808,52.22517683
8531,"['AMCR', 'SWK']",-17.29,31.76,0.518762944,0.693847939,4100316.456,1384164.795,770055.3486,1324395.63,1.175202894,10.20455591,33.28271448,109.6929123
8532,"['CARR', 'BWA']",-17.31,-8.43,0.521219496,0.301702577,7735052.649,7626213.5,1466548.471,2255559.754,8.172168932,26.96824996,9.359737766,42.88367698
8533,"['TROW', 'HRB']",-17.33,-8.47,0.555657701,0.52194319,756027.7799,1503262.376,2207353.557,3219557.727,22.88617784,85.24666659,6.369104421,24.3637346
8534,"['BIIB', 'CMG']",-17.35,33.32,0.560387905,0.700157307,1233547.611,1671872.308,710799.3025,764896.6627,84.76665992,254.9662018,242.8728018,530.2491897
8535,"['MCHP', 'APTV']",-17.37,4.73,0.4947738,0.895640451,1685198.501,2410585.697,2357742.32,2336989.642,25.82657102,61.4798133,22.21743584,63.64329833
8536,"['XRAY', 'NOC']",-17.38,18.95,0.502806858,0.761038324,1113456.149,1414478.784,749305.0532,1304692.247,9.249474873,48.51947954,104.3789683,193.8727281
8537,"['RTX', 'HRL']",-17.39,12.79,0.625405434,0.810488059,3603631.629,6721486.272,1195758.872,2184826.698,12.24442954,67.03232128,11.30006248,30.4107668
8538,"['PNW', 'ARE']",-17.4,20.83,0.591088584,0.930630051,402068.3322,865231.7441,515201.325,572888.9551,16.33173371,68.34101313,32.00974566,103.0066985
8539,"['HRL', 'LW']",-17.41,4.96,0.493471354,0.794605769,1195758.872,2184826.698,1769490.696,1321856.142,11.30006248,30.4107668,14.22977299,62.38355085
8540,"['CME', 'COF']",-17.45,2.9,0.683576217,0.859731953,1044106.394,1869114.819,2260952.06,3465811.323,50.75087531,111.9128653,16.15886888,74.04332147
8541,"['KHC', 'WMB']",-17.45,14.83,0.496499765,0.281842046,5358418.723,5502616.101,6348293.304,8683935.909,23.63273119,59.99533283,10.07722918,31.11401346
8542,"['IRM', 'MSI']",-17.46,-4.61,0.539671743,0.55513576,1448635.172,2004477.647,1248434.292,1683218.647,4.303133955,31.59416884,40.14982717,86.64070979
8543,"['O', 'AVY']",-17.48,10.44,0.49133172,0.911926128,1446351.449,1832722.169,453600.7778,784455.2245,12.07237244,51.78785453,33.55147061,72.21291221
8544,"['CI', 'APTV']",-17.48,6.68,0.550574387,0.91784044,1313508.444,2085836.869,2357742.32,2336989.642,55.80271558,124.2327175,22.21743584,63.64329833
8545,"['AZO', 'CBOE']",-17.49,-13.55,0.574064446,0.899349588,203730.7273,332442.0739,701918.0591,743493.2459,267.2981499,661.567668,31.12657447,68.70680969
8546,"['TDY', 'DRI']",-17.54,6.28,0.578786087,0.918134953,198544.234,180047.5169,1215965.277,1882011.478,94.64197798,145.6191617,26.66613553,69.16240922
8547,"['COTY', 'PKG']",-17.59,-60.3,0.486691194,0.206821348,7845439.929,5649480.189,670168.2832,897658.5618,7.005532128,16.67272202,30.72438273,74.02143027
8548,"['PKG', 'COTY']",-17.59,-60.3,0.486691194,0.206821348,670168.2832,897658.5618,7845439.929,5649480.189,30.72438273,74.02143027,7.005532128,16.67272202
8549,"['MCD', 'UNM']",-17.6,-16.18,0.617629461,0.564439356,2591644.679,4981881.446,1080632.273,2025352.205,43.72516604,130.4704489,9.347638094,31.90217323
8550,"['HFC', 'URI']",-17.61,11.6,0.571456323,0.630457665,1563604.905,2908850.695,1317678.926,1890334.327,12.11763423,40.3251073,48.56041116,94.43641639
8551,"['PSX', 'WMT']",-17.62,-8.32,0.510809261,0.647900923,1581571.91,3285894.945,4842174.658,8671559.754,19.36431027,79.0183469,22.14512071,82.5530671
8552,"['ANSS', 'HLT']",-17.63,19.59,0.489154573,0.844837423,431999.9519,459479.7378,2513862.474,3003053.544,73.44052196,123.9282917,19.19247937,67.23320748
8553,"['TROW', 'DOV']",-17.63,22.48,0.695769062,0.970832479,756027.7799,1503262.376,973672.1558,1703865.677,22.88617784,85.24666659,22.26041752,66.18802428
8554,"['PBCT', 'UA']",-17.67,-27.11,0.453340827,0.349000243,2159686.237,3737733.77,3343887.179,3476932.195,2.31406536,14.98908225,7.889129057,19.27772713
8555,"['PSA', 'PBCT']",-17.68,-12.96,0.641797292,0.772527462,341674.1434,807670.7588,2159686.237,3737733.77,40.60387491,188.793123,2.31406536,14.98908225
8556,"['CLX', 'MSI']",-17.72,20.39,0.585492466,0.93361521,805381.6553,1127296.742,1248434.292,1683218.647,40.04353698,118.1184227,40.14982717,86.64070979
8557,"['CL', 'CBOE']",-17.73,7.06,0.558812467,0.877510465,1796633.148,3778579.301,701918.0591,743493.2459,10.28508868,63.89500595,31.12657447,68.70680969
8558,"['KO', 'WAB']",-17.81,-11.92,0.553057756,0.763410654,6323871.334,14466006.83,968980.5405,896826.5395,5.633425898,42.62254074,20.83324881,68.1901986
8559,"['WBA', 'LDOS']",-17.81,5.81,0.514874035,0.511950284,4064158.821,6239983.115,1197764.566,1040213.18,18.46423438,60.54832737,20.69910821,52.90521467
8560,"['MTB', 'HON']",-17.81,9.69,0.663337148,0.880917987,424576.8085,832922.646,1584440.176,3378344.826,31.47116662,125.6040962,40.73619224,108.1093141
8561,"['KLAC', 'LOW']",-17.82,46.75,0.684098849,0.955697425,1146598.379,1760415.256,5036573.03,7438240.564,45.78533765,87.77655938,35.04562892,71.0966507
8562,"['BEN', 'PH']",-17.84,5.6,0.645989055,0.270003641,1655884.418,2971195.948,690257.1326,1250911.839,9.918313088,39.50920936,42.79439707,132.8222208
8563,"['ETN', 'HLT']",-17.88,4.26,0.499698107,0.727719979,1480207.261,2950729.519,2513862.474,3003053.544,15.90378158,68.79601713,19.19247937,67.23320748
8564,"['CXO', 'HAS']",-17.91,-16.98,0.492175385,0.621452475,1169778.047,1592453.405,957448.8995,1374124.037,26.52100817,105.3875664,24.23232331,70.16943578
8565,"['HSIC', 'TAP']",-17.91,-4.43,0.547654863,0.797194051,1169269.485,1388697.179,1235937.03,1681590.465,14.72692388,51.39330177,19.98120451,63.68226853
8566,"['TAP', 'HSIC']",-17.91,-4.43,0.547654863,0.797194051,1235937.03,1681590.465,1169269.485,1388697.179,19.98120451,63.68226853,14.72692388,51.39330177
8567,"['CME', 'LEN']",-17.93,12.24,0.672681,0.873973591,1044106.394,1869114.819,2269165.576,3930175.36,50.75087531,111.9128653,14.23655544,43.86164554
8568,"['AFL', 'OKE']",-17.95,-31.89,0.515445599,0.853351786,2735757.804,4703776.996,2168337.163,2496305.136,9.185498612,34.62427296,14.48116369,47.74891355
8569,"['MET', 'GPS']",-17.97,-12.33,0.540343287,0.63210179,4932552.123,7629787.768,4956026.386,6328319.031,6.99418991,41.94308352,9.026534421,27.8888836
8570,"['GPC', 'SNA']",-17.97,1.05,0.669088328,0.955329684,448285.9394,820487.0481,277886.8827,447027.6122,15.72004303,84.77046483,41.07899039,127.6669923
8571,"['GPC', 'SNA']",-17.97,1.05,0.669088328,0.955329684,448285.9394,820487.0481,277886.8827,447027.6122,15.72004303,84.77046483,41.07899039,127.6669923
8572,"['CMCSA', 'IFF']",-17.98,21.13,0.54454968,0.946751245,12570511.83,24816881.49,520957.7212,656119.9841,10.42953621,29.64991457,29.96799789,105.8186571
8573,"['WMT', 'KMI']",-17.98,3.07,0.51344,0.2568381,4842174.658,8671559.754,12111551.37,11894124.55,22.14512071,82.5530671,9.027578939,26.25276016
8574,"['DISCK', 'INFO']",-18,11.12,0.497928712,0.586594985,1601868.588,2046314.501,2136537.211,1723992.532,6.229025758,26.82120184,17.98973158,46.98308441
8575,"['NRG', 'ALL']",-18.07,4.05,0.513045731,0.77654459,2705532.007,4278487.922,1501305.753,2707937.624,8.37845681,25.75263409,25.58179652,68.94622568
8576,"['AEP', 'ABBV']",-18.08,-0.49,0.497185821,0.902168056,1456311.909,2945640.246,5562427.717,8033613.102,17.13128148,61.18739371,18.72221903,70.4076178
8577,"['LEG', 'DISH']",-18.11,2.34,0.561521681,0.773733836,757809.7718,1215369.686,1871869.073,2595191.538,9.844113275,37.84199442,14.86168436,44.06990067
8578,"['HFC', 'SBAC']",-18.11,-5.41,0.593249078,0.53333749,1563604.905,2908850.695,826811.5925,1115847.755,12.11763423,40.3251073,74.00861019,130.1794636
8579,"['MGM', 'UHS']",-18.13,-28.45,0.611432964,0.894279765,8435331.785,11185313.67,565574.7236,839629.1617,7.277770059,22.08430672,34.15585954,98.2623918
8580,"['ROK', 'HBAN']",-18.14,23.05,0.652293054,0.878979532,559976.1814,1020893.325,5987943.052,11124656.02,46.56190642,131.8570561,3.08417538,10.38894319
8581,"['LDOS', 'MDT']",-18.15,9.62,0.487254559,0.929376369,1197764.566,1040213.18,2914069.923,5524825.149,20.69910821,52.90521467,22.86587671,71.89405636
8582,"['MMM', 'RSG']",-18.18,-11.15,0.701546726,0.853517236,1379000.794,2734698.49,1033635.999,1670507.668,43.29542444,151.2984823,21.80387865,52.46301153
8583,"['RTX', 'KMX']",-18.19,10.44,0.601996834,0.867701408,3603631.629,6721486.272,1301056.711,1969040.803,12.24442954,67.03232128,19.83975344,57.81774731
8584,"['UA', 'LDOS']",-18.23,-3.85,0.468308589,0.553128145,3343887.179,3476932.195,1197764.566,1040213.18,7.889129057,19.27772713,20.69910821,52.90521467
8585,"['KHC', 'O']",-18.25,-7.31,0.543505326,0.165435958,5358418.723,5502616.101,1446351.449,1832722.169,23.63273119,59.99533283,12.07237244,51.78785453
8586,"['EVRG', 'MMM']",-18.29,-14.54,0.56706171,0.898716475,1410868.185,1241387.684,1379000.794,2734698.49,12.83274932,44.1309535,43.29542444,151.2984823
8587,"['GPS', 'FMC']",-18.3,-2.03,0.505266575,0.3762029,4956026.386,6328319.031,744000.4788,1228432.15,9.026534421,27.8888836,21.27441295,60.34772952
8588,"['APTV', 'TJX']",-18.31,2.81,0.516585409,0.916108564,2357742.32,2336989.642,4110893.875,8149432.976,22.21743584,63.64329833,13.52847144,35.55401967
8589,"['ABMD', 'BLL']",-18.33,59.93,0.538582926,0.846491205,516035.1602,510582.6778,1297193.254,2403119.706,115.2222461,123.0537624,18.57205366,38.57359054
8590,"['HII', 'CVS']",-18.34,-14.57,0.519459873,0.724985146,321613.957,355710.3126,4052029.17,7164704.251,73.35060543,138.1058383,19.87318871,68.7269805
8591,"['ADM', 'REG']",-18.34,-17.44,0.540190061,0.752109705,1899388.917,3948987.207,752728.1853,838497.2984,6.923489463,40.10986492,11.27910893,57.07952329
8592,"['T', 'CXO']",-18.35,-13.62,0.621337218,0.696959603,14539260.37,28777563.73,1169778.047,1592453.405,3.63601472,34.32223281,26.52100817,105.3875664
8593,"['AME', 'UNM']",-18.37,0.62,0.583554793,0.575035294,884455.8004,1248536.234,1080632.273,2025352.205,21.79565394,57.59694739,9.347638094,31.90217323
8594,"['ARE', 'PPL']",-18.37,20.5,0.555643633,0.621260209,515201.325,572888.9551,3126093.769,4972883.372,32.00974566,103.0066985,4.019090588,30.58627171
8595,"['HES', 'GPS']",-18.39,-1.79,0.522178102,0.764678715,1963767.819,3630606.198,4956026.386,6328319.031,14.22255916,61.33374259,9.026534421,27.8888836
8596,"['COTY', 'CVS']",-18.44,-83.66,0.50195847,0.379607528,7845439.929,5649480.189,4052029.17,7164704.251,7.005532128,16.67272202,19.87318871,68.7269805
8597,"['PRGO', 'KO']",-18.45,-6.13,0.508023007,0.271491785,1405670.089,1275316.567,6323871.334,14466006.83,40.06513948,99.99173622,5.633425898,42.62254074
8598,"['GM', 'RTX']",-18.47,-20.91,0.614824457,0.872814484,7409439.564,13585257.45,3603631.629,6721486.272,5.778306552,32.91860154,12.24442954,67.03232128
8599,"['SLB', 'WELL']",-18.47,-22.71,0.67481899,0.436340514,4807298.589,8872753.834,1404681.921,2265063.449,22.73160569,68.4260906,10.32974472,64.9030512
8600,"['DOV', 'COTY']",-18.54,-83.04,0.429013349,0.292568468,973672.1558,1703865.677,7845439.929,5649480.189,22.26041752,66.18802428,7.005532128,16.67272202
8601,"['ADSK', 'CXO']",-18.54,27.81,0.488335048,0.363881844,1778101.86,2441764.323,1169778.047,1592453.405,61.43644768,89.62959076,26.52100817,105.3875664
8602,"['CXO', 'ADSK']",-18.54,27.81,0.488335048,0.363881844,1169778.047,1592453.405,1778101.86,2441764.323,26.52100817,105.3875664,61.43644768,89.62959076
8603,"['PSX', 'LW']",-18.57,-10.99,0.462266372,0.904914827,1581571.91,3285894.945,1769490.696,1321856.142,19.36431027,79.0183469,14.22977299,62.38355085
8604,"['WMB', 'UNH']",-18.59,0.57,0.552818437,0.289909166,6348293.304,8683935.909,2614798.103,4600124.712,10.07722918,31.11401346,88.70945678,148.7911483
8605,"['MAS', 'VRTX']",-18.77,22.26,0.595854101,0.944757962,2563409.375,4465251.985,1886606.814,1947551.172,12.98304082,28.06608544,64.89500091,119.2462574
8606,"['NI', 'CXO']",-18.77,-10.01,0.442660724,0.58434915,2935686.493,4466174.865,1169778.047,1592453.405,7.094993428,18.79212537,26.52100817,105.3875664
8607,"['OMC', 'CVS']",-18.79,-27.41,0.634119802,0.878664995,1025183.703,1904362.535,4052029.17,7164704.251,13.04819447,67.36172023,19.87318871,68.7269805
8608,"['HSIC', 'SYF']",-18.82,-19.49,0.499552349,0.494849227,1169269.485,1388697.179,6072445.843,6109755.13,14.72692388,51.39330177,4.602710012,30.59178181
8609,"['INTU', 'PSX']",-18.83,-18.1,0.556054803,0.638664687,1041859.585,1767834.247,1581571.91,3285894.945,84.96490521,134.8659078,19.36431027,79.0183469
8610,"['PLD', 'LEN']",-18.84,26.81,0.578522894,0.908498322,1806555.328,2878461.383,2269165.576,3930175.36,20.39216958,53.03360355,14.23655544,43.86164554
8611,"['UNM', 'BLK']",-18.89,-5.57,0.617603071,0.674947536,1080632.273,2025352.205,732248.6409,709438.4982,9.347638094,31.90217323,125.3134133,357.6145492
8612,"['BLK', 'UNM']",-18.89,-5.57,0.617603071,0.674947536,732248.6409,709438.4982,1080632.273,2025352.205,125.3134133,357.6145492,9.347638094,31.90217323
8613,"['FOXA', 'MMC']",-18.94,-5.96,0.494315578,0.146195462,2259310.037,4894584.716,1169772.956,2242876.798,4.861630075,31.67358074,26.09907204,64.13561783
8614,"['MKC', 'NUE']",-18.95,22.57,0.591008221,0.673937368,909127.0166,1484218.474,1180386.995,2560751.371,20.44767002,48.40889549,8.36427506,49.59011913
8615,"['FLS', 'FDX']",-18.99,23.88,0.562406613,0.506880706,724052.4388,1343015.892,1424541.588,2156486.532,12.23997249,47.33898154,52.81040617,156.2362416
8616,"['HFC', 'LH']",-19.04,-29.41,0.552474123,0.582879571,1563604.905,2908850.695,483565.6013,849669.8053,12.11763423,40.3251073,34.47766671,127.7140247
8617,"['DUK', 'TXT']",-19.08,2.15,0.586450215,0.833795281,1570245.765,3423043.424,1758218.381,2309709.694,10.58896886,76.02450136,12.34578103,39.45253876
8618,"['LMT', 'OMC']",-19.09,-13.48,0.563108054,0.776400383,1081449.396,1619706.555,1025183.703,1904362.535,106.4757507,222.703075,13.04819447,67.36172023
8619,"['BMY', 'WFC']",-19.1,-21.79,0.635333067,0.813970985,7238806.75,10003141.16,13307475.71,24006655.98,12.53729922,51.2267024,10.88606112,44.42978152
8620,"['WLTW', 'SYY']",-19.1,22.09,0.556412651,0.936367878,614511.5583,555338.9607,2604590.227,3586574.692,34.54991937,134.0387228,15.81567473,47.19308302
8621,"['MHK', 'C']",-19.11,-9.04,0.506210735,0.834190876,541456.195,729764.8391,15573854.19,25191320.56,60.51634917,144.8502741,13.33899395,52.45475564
8622,"['GL', 'LEN']",-19.11,11.82,0.678346055,0.923486536,533533.8086,765528.9928,2269165.576,3930175.36,22.15242582,61.4574573,14.23655544,43.86164554
8623,"['TSN', 'NRG']",-19.14,-9.77,0.553274867,0.665793056,2221466.022,3628494.557,2705532.007,4278487.922,22.06735482,48.70092972,8.37845681,25.75263409
8624,"['LNC', 'PAYC']",-19.15,18.27,0.458851882,0.857778271,1587953.658,2441845.093,560530.0176,631271.1584,16.68226617,47.9402384,104.39935,117.78483
8625,"['LMT', 'NWL']",-19.16,20.94,0.517755331,0.524853866,1081449.396,1619706.555,3694374.826,4039379.897,106.4757507,222.703075,12.05953952,28.54496226
8626,"['WBA', 'VFC']",-19.18,-16.47,0.587034252,0.725593769,4064158.821,6239983.115,1678353.976,2827995.499,18.46423438,60.54832737,18.64289401,57.75404787
8627,"['TTWO', 'WMB']",-19.18,18.68,0.511450763,0.26605003,1534710.232,1938954.509,6348293.304,8683935.909,49.2916853,59.01029004,10.07722918,31.11401346
8628,"['HFC', 'MDT']",-19.19,-44.99,0.548286644,0.578660811,1563604.905,2908850.695,2914069.923,5524825.149,12.11763423,40.3251073,22.86587671,71.89405636
8629,"['DISCK', 'ALK']",-19.21,-45.18,0.570389228,0.557148742,1601868.588,2046314.501,1096000.78,1665459.754,6.229025758,26.82120184,23.48693082,50.84938519
8630,"['DFS', 'TXT']",-19.23,-2.07,0.761748183,0.932452365,2059410.662,3448865.515,1758218.381,2309709.694,17.1793434,55.52873659,12.34578103,39.45253876
8631,"['NLSN', 'UHS']",-19.25,-1.65,0.464823795,0.56988327,2513828.049,2657141.48,565574.7236,839629.1617,10.77212512,34.30919999,34.15585954,98.2623918
8632,"['STE', 'XOM']",-19.25,-22.96,0.579026437,0.124396578,517467.994,463401.1124,8326147.464,15290055.86,42.65256349,78.19760831,14.26731967,80.2911124
8633,"['ADBE', 'OMC']",-19.26,0,0.59979805,0.594579769,2155941.87,3447855.82,1025183.703,1904362.535,124.0269011,143.0756258,13.04819447,67.36172023
8634,"['FRT', 'BKNG']",-19.27,-19.09,0.535064831,0.709081169,386174.6561,463928.5658,446959.635,665490.0278,22.46473838,117.8530275,517.5299598,1314.742288
8635,"['CINF', 'MTB']",-19.27,-1.83,0.634331901,0.882972838,540847.4023,763267.4613,424576.8085,832922.646,21.67439887,61.52994436,31.47116662,125.6040962
8636,"['ANTM', 'NSC']",-19.27,27.29,0.667593775,0.974822083,1269269.296,2045862.296,1046321.917,2024578.625,82.06004705,159.2342472,46.98077996,115.7840366
8637,"['O', 'JCI']",-19.28,-5.55,0.496815631,0.770877023,1446351.449,1832722.169,3824035.597,4895763.7,12.07237244,51.78785453,6.972454128,36.85613168
8638,"['LUV', 'NWSA']",-19.36,-27.84,0.509450242,0.284796531,5195427.03,7403621.613,2337617.527,3162375.777,18.16511461,35.09344063,2.062300759,14.28338073
8639,"['NWSA', 'LUV']",-19.36,-27.84,0.509450242,0.284796531,2337617.527,3162375.777,5195427.03,7403621.613,2.062300759,14.28338073,18.16511461,35.09344063
8640,"['IQV', 'HST']",-19.38,-27.77,0.493078942,0.642334031,1189488.646,1106648.054,3648603.004,7951769.686,38.42581339,93.66900882,2.946891531,17.50260231
8641,"['EL', 'REG']",-19.4,-1.27,0.547670904,0.581573127,1075987.131,1904912.634,752728.1853,838497.2984,51.30661263,104.1737307,11.27910893,57.07952329
8642,"['REG', 'EL']",-19.4,-1.27,0.547670904,0.581573127,752728.1853,838497.2984,1075987.131,1904912.634,11.27910893,57.07952329,51.30661263,104.1737307
8643,"['PNR', 'WFC']",-19.4,-16.25,0.47627443,0.79458622,1373896.856,1712414.943,13307475.71,24006655.98,7.894057858,38.95726737,10.88606112,44.42978152
8644,"['GRMN', 'IQV']",-19.41,-12.76,0.522953031,0.812656961,952506.1247,1213186.571,1189488.646,1106648.054,20.25586779,55.29266189,38.42581339,93.66900882
8645,"['PHM', 'MMM']",-19.42,-3.14,0.672098073,0.838485474,4260665.565,6780882.916,1379000.794,2734698.49,9.802419389,22.141029,43.29542444,151.2984823
8646,"['XRX', 'CTSH']",-19.42,21.67,0.584656639,0.693994535,2074367.645,3490050.525,3157910.072,4412792.213,5.386954244,26.95793252,14.84351091,54.76297775
8647,"['FANG', 'EOG']",-19.45,-38.58,0.421688097,0.650536048,1545899.312,1580170.696,1962539.387,4173408.741,30.60060236,77.19134429,22.6937187,78.99341879
8648,"['OMC', 'BIIB']",-19.46,-9.6,0.558223477,0.867505467,1025183.703,1904362.535,1233547.611,1671872.308,13.04819447,67.36172023,84.76665992,254.9662018
8649,"['WELL', 'ETR']",-19.48,2.15,0.610716702,0.755804704,1404681.921,2265063.449,634363.0528,1415083.711,10.32974472,64.9030512,14.98294602,79.19580853
8650,"['FTI', 'IBM']",-19.51,-14.66,0.575429703,0.937195149,2387703.486,3309354.231,2504139.117,4605454.271,13.96550001,35.48746326,25.36213378,161.2093684
8651,"['MHK', 'PG']",-19.53,21.2,0.541316395,0.561807184,541456.195,729764.8391,5734660.385,9128435.677,60.51634917,144.8502741,19.3013663,86.44532783
8652,"['RTX', 'SIVB']",-19.57,30.38,0.641347326,0.877045468,3603631.629,6721486.272,367626.4722,469424.553,12.24442954,67.03232128,80.39115893,147.567338
8653,"['LYV', 'BKR']",-19.58,23.91,0.597220292,0.136632043,1522229.002,1501497.02,3646610.351,4840110.528,18.92663154,31.16306317,16.80396791,44.53388161
8654,"['K', 'GD']",-19.58,0.29,0.560258136,0.79303353,1105631.895,2133114.859,806075.8299,1629905.642,7.656785746,63.44044491,48.50845784,134.4176439
8655,"['FB', 'PVH']",-19.61,-19.83,0.485148361,0.714950586,28582772.53,32130972.26,722114.631,1105914.779,68.0587865,124.1213134,26.92572435,101.4899563
8656,"['EW', 'FBHS']",-19.64,14.85,0.486725508,0.848179233,4927151.048,5613179.142,1096786.597,1395982.386,22.26563951,33.82888886,15.74947552,48.88854213
8657,"['ESS', 'EQR']",-19.65,-8.29,0.597134611,0.885871765,410843.3572,371587.8824,982211.8385,1997266.23,53.11520567,209.1444895,8.840715836,64.90489471
8658,"['ADSK', 'EOG']",-19.67,25.43,0.586347079,0.523752599,1778101.86,2441764.323,1962539.387,4173408.741,61.43644768,89.62959076,22.6937187,78.99341879
8659,"['LEG', 'GILD']",-19.69,-18.35,0.60467909,0.860214458,757809.7718,1215369.686,7672188.438,11533073.46,9.844113275,37.84199442,26.04652774,66.53238573
8660,"['MSCI', 'IRM']",-19.72,30.72,0.524620445,0.494849387,665964.6975,637707.7473,1448635.172,2004477.647,97.77451351,111.3184544,4.303133955,31.59416884
8661,"['DD', 'HUM']",-19.73,12.53,0.541174742,0.727948023,3298366.751,6004960.565,1090884.263,1401947.914,17.82752911,66.71620274,103.3529422,191.5224315
8662,"['FTV', 'ESS']",-19.74,-11.2,0.501368094,0.694471524,2803662.581,2480147.275,410843.3572,371587.8824,8.568651588,58.46900036,53.11520567,209.1444895
8663,"['XYL', 'EXPE']",-19.77,15.01,0.479549174,0.907239251,667438.1689,1117932.543,2020634.828,2538079.698,20.87183904,50.21674997,32.61928841,92.92077474
8664,"['UNM', 'TMO']",-19.81,-1.68,0.667364599,0.501905436,1080632.273,2025352.205,1070899.44,1905545.61,9.347638094,31.90217323,101.6837301,165.3665673
8665,"['FLIR', 'DXC']",-19.87,-42.32,0.58048295,0.856361564,713398.239,1059518.911,2515224.159,2939053.997,10.23174147,35.8563091,22.6722063,37.95479975
8666,"['FLIR', 'LH']",-19.87,-15.74,0.597859707,0.908364042,713398.239,1059518.911,483565.6013,849669.8053,10.23174147,35.8563091,34.47766671,127.7140247
8667,"['SYF', 'WHR']",-19.91,-8.02,0.473507711,0.494121686,6072445.843,6109755.13,817539.9177,1109302.781,4.602710012,30.59178181,40.72807332,138.1298092
8668,"['CMA', 'GOOGL']",-19.95,15.84,0.708701315,0.804105831,1208942.487,2158126.818,2313554.605,2949090.934,20.07939808,52.22517683,387.2099169,773.56996
8669,"['RTX', 'LLY']",-20,12.7,0.554089155,0.776822037,3603631.629,6721486.272,4846421.696,5433395.391,12.24442954,67.03232128,33.18123341,79.12962256
8670,"['ROK', 'PRU']",-20.03,27.86,0.69722622,0.791360264,559976.1814,1020893.325,1441578.943,2723078.864,46.56190642,131.8570561,18.73674561,80.38573692
8671,"['ANTM', 'AVB']",-20.09,2.61,0.571846094,0.872040032,1269269.296,2045862.296,436001.3116,790456.2574,82.06004705,159.2342472,27.2154712,161.189289
8672,"['CTXS', 'SWKS']",-20.09,33.16,0.599424658,0.871963086,1576496.379,2348089.321,2274847.488,3206440.405,27.58022087,75.55861168,36.00564274,68.5020819
8673,"['WBA', 'HES']",-20.13,-7.73,0.558507787,0.495998684,4064158.821,6239983.115,1963767.819,3630606.198,18.46423438,60.54832737,14.22255916,61.33374259
8674,"['CE', 'AAL']",-20.17,-63.76,0.473731138,0.711277128,837056.7524,1166236.234,24402762.3,14448714.3,26.7811967,74.05591568,15.11734076,29.50258244
8675,"['HPE', 'DISH']",-20.18,-4.89,0.544823474,0.627296973,8228210.218,13739145.33,1871869.073,2595191.538,2.752370754,13.18533581,14.86168436,44.06990067
8676,"['DG', 'OKE']",-20.18,-9.65,0.484975143,0.610103712,2848078.375,3047256.337,2168337.163,2496305.136,45.05756597,84.88856968,14.48116369,47.74891355
8677,"['SNA', 'ETN']",-20.2,19.4,0.557305428,0.840326774,277886.8827,447027.6122,1480207.261,2950729.519,41.07899039,127.6669923,15.90378158,68.79601713
8678,"['EQR', 'AAL']",-20.23,-85.51,0.649152834,0.748325915,982211.8385,1997266.23,24402762.3,14448714.3,8.840715836,64.90489471,15.11734076,29.50258244
8679,"['EOG', 'DTE']",-20.25,-7.35,0.656208616,0.699677675,1962539.387,4173408.741,502411.8162,1074748.629,22.6937187,78.99341879,24.99356195,87.73678193
8680,"['LB', 'CMA']",-20.25,-10.18,0.529863266,0.38052118,3289696.592,3772775.288,1208942.487,2158126.818,21.69187834,49.82322605,20.07939808,52.22517683
8681,"['CI', 'WHR']",-20.27,18.36,0.613668723,0.80946671,1313508.444,2085836.869,817539.9177,1109302.781,55.80271558,124.2327175,40.72807332,138.1298092
8682,"['BEN', 'COP']",-20.27,-30.99,0.664173598,0.787265118,1655884.418,2971195.948,4553221.714,8218137.656,9.918313088,39.50920936,11.55769236,56.66002101
8683,"['AOS', 'IRM']",-20.29,-3.6,0.547428989,0.743637337,1216942.925,1450181.685,1448635.172,2004477.647,17.18340718,35.43203217,4.303133955,31.59416884
8684,"['O', 'APH']",-20.36,7.62,0.503678448,0.913356469,1446351.449,1832722.169,894653.1567,1487317.441,12.07237244,51.78785453,27.31491269,61.97327178
8685,"['ZBH', 'DHI']",-20.38,-1.64,0.604713873,0.923434699,771656.3516,1360462.733,2781367.483,5403725.745,26.80749528,102.2991537,15.11136684,31.74456098
8686,"['CF', 'UNH']",-20.42,1.09,0.710668903,0.489449941,3709643.228,4867901.907,2614798.103,4600124.712,9.826274962,39.7835638,88.70945678,148.7911483
